Model,Autoformer,Autoformer,Informer,Informer,Transformer,Transformer
,MAE,MSE,MAE,MSE,MAE,MSE
Len,,,,,,
96,0.6607516407966614,0.791267991065979,0.7640659809112549,0.9882083535194397,0.7550714612007141,1.0149455070495605
192,0.6593399047851562,0.8063853979110718,0.746786892414093,0.9255987405776978,0.7525145411491394,1.0152919292449951
336,0.6971914172172546,0.8945440649986267,0.8553605079650879,1.1453325748443604,0.8595746159553528,1.14205801486969
720,0.8288832306861877,1.1053400039672852,0.8067389726638794,1.0325373411178589,0.9062495827674866,1.2834560871124268
